Time (ms),Brass 500 PSI,Brass 1600 PSI
265,156.9214,449.4141
266,156.9214,450.3906
267,156.9214,447.4609
268,157.2266,450.3906
269,156.9214,450.3906
270,156.9214,448.4375
271,156.9214,449.4141
272,156.9214,448.4375
273,156.9214,449.4141
274,157.2266,448.4375
275,156.9214,447.4609
276,157.2266,447.4609
277,157.2266,450.3906
278,156.9214,449.4141
279,156.9214,450.3906
280,156.9214,449.4141
281,156.9214,449.4141
282,156.9214,447.4609
283,156.9214,449.4141
284,157.2266,448.4375
285,156.9214,449.4141
286,156.9214,449.4141
287,156.9214,447.4609
288,156.9214,449.4141
289,156.9214,449.4141
290,157.2266,449.4141
291,157.2266,449.4141
292,157.2266,447.4609
293,157.2266,450.3906
294,156.9214,449.4141
295,156.9214,448.4375
296,156.9214,448.4375
297,157.2266,449.4141
298,156.9214,450.3906
299,156.9214,450.3906
300,156.9214,448.4375
301,156.9214,449.4141
302,156.9214,450.3906
303,156.9214,449.4141
304,157.2266,450.3906
305,156.9214,449.4141
306,156.9214,449.4141
307,156.9214,448.4375
308,157.2266,448.4375
309,156.9214,449.4141
310,156.9214,450.3906
311,156.9214,449.4141
312,156.9214,449.4141
313,156.9214,449.4141
314,157.2266,447.4609
315,157.2266,449.4141
316,156.6162,449.4141
317,158.4473,448.4375
318,156.9214,450.3906
319,156.9214,450.3906
320,156.9214,447.4609
321,156.9214,449.4141
322,156.9214,449.4141
323,156.9214,449.4141
324,158.1421,449.4141
325,156.9214,448.4375
326,157.2266,449.4141
327,156.9214,450.3906
328,156.9214,449.4141
329,156.9214,450.3906
330,156.9214,450.3906
331,156.9214,449.4141
332,156.9214,449.4141
333,156.9214,449.4141
334,156.9214,450.3906
335,156.9214,450.3906
336,156.9214,448.4375
337,157.2266,449.4141
338,157.2266,449.4141
339,156.9214,448.4375
340,156.9214,448.4375
341,157.2266,449.4141
342,157.2266,449.4141
343,156.9214,451.3672
344,156.9214,449.4141
345,156.9214,449.4141
346,156.9214,448.4375
347,156.9214,450.3906
348,156.9214,449.4141
349,156.9214,449.4141
350,156.9214,447.4609
351,156.9214,450.3906
352,156.9214,449.4141
353,156.9214,448.4375
354,156.9214,450.3906
355,156.9214,449.4141
356,156.9214,447.4609
357,156.9214,450.3906
358,156.9214,448.4375
359,157.2266,449.4141
360,156.9214,449.4141
361,157.2266,449.4141
362,156.9214,449.4141
363,156.9214,448.4375
364,156.9214,448.4375
365,156.9214,448.4375
366,156.6162,449.4141
367,156.9214,447.4609
368,156.9214,459.1797
369,156.9214,449.4141
370,156.9214,447.4609
371,156.9214,449.4141
372,156.9214,450.3906
373,156.9214,449.4141
374,157.2266,449.4141
375,156.9214,447.4609
376,157.2266,449.4141
377,156.9214,449.4141
378,156.9214,449.4141
379,156.9214,450.3906
380,156.9214,450.3906
381,156.9214,448.4375
382,156.9214,449.4141
383,156.9214,447.4609
384,156.9214,448.4375
385,156.9214,450.3906
386,156.9214,448.4375
387,156.9214,449.4141
388,156.9214,448.4375
389,157.2266,448.4375
390,156.9214,449.4141
391,156.9214,449.4141
392,157.2266,447.4609
393,157.2266,450.3906
394,156.9214,450.3906
395,156.9214,448.4375
396,156.9214,448.4375
397,156.9214,449.4141
398,156.9214,449.4141
399,156.9214,450.3906
400,156.9214,447.4609
401,156.9214,449.4141
402,156.6162,449.4141
403,156.9214,447.4609
404,156.9214,449.4141
405,156.9214,450.3906
406,156.9214,449.4141
407,156.9214,449.4141
408,157.2266,449.4141
409,156.9214,448.4375
410,156.9214,450.3906
411,156.9214,449.4141
412,157.2266,449.4141
413,156.9214,449.4141
414,156.9214,447.4609
415,156.9214,448.4375
416,159.0576,449.4141
417,156.9214,447.4609
418,156.9214,449.4141
419,157.2266,449.4141
420,156.9214,448.4375
421,156.9214,448.4375
422,157.2266,449.4141
423,156.9214,449.4141
424,157.2266,449.4141
425,156.9214,447.4609
426,156.9214,449.4141
427,156.9214,450.3906
428,156.9214,448.4375
429,156.9214,451.3672
430,156.6162,450.3906
431,156.6162,449.4141
432,156.9214,450.3906
433,156.9214,448.4375
434,157.2266,447.4609
435,156.9214,450.3906
436,156.9214,450.3906
437,156.9214,447.4609
438,156.9214,448.4375
439,156.9214,448.4375
440,157.2266,449.4141
441,156.9214,449.4141
442,157.2266,448.4375
443,157.2266,450.3906
444,156.9214,450.3906
445,156.9214,448.4375
446,157.2266,448.4375
447,157.2266,450.3906
448,156.9214,449.4141
449,156.9214,450.3906
450,156.9214,447.4609
451,156.9214,449.4141
452,156.9214,449.4141
453,156.9214,448.4375
454,156.9214,450.3906
455,156.9214,449.4141
456,156.9214,448.4375
457,156.9214,449.4141
458,156.9214,447.4609
459,157.2266,449.4141
460,156.9214,450.3906
461,156.9214,450.3906
462,156.9214,448.4375
463,156.9214,448.4375
464,156.9214,447.4609
465,156.9214,449.4141
466,156.9214,460.1563
467,156.9214,447.4609
468,156.9214,451.3672
469,156.9214,449.4141
470,156.9214,447.4609
471,156.9214,447.4609
472,156.9214,449.4141
473,156.9214,449.4141
474,156.9214,449.4141
475,157.2266,447.4609
476,157.2266,449.4141
477,156.9214,450.3906
478,156.9214,447.4609
479,157.2266,450.3906
480,156.9214,450.3906
481,156.9214,449.4141
482,156.9214,449.4141
483,156.9214,449.4141
484,156.9214,448.4375
485,156.9214,451.3672
486,156.9214,448.4375
487,156.9214,449.4141
488,156.9214,449.4141
489,157.2266,449.4141
490,156.9214,448.4375
491,156.9214,449.4141
492,156.9214,448.4375
493,157.2266,450.3906
494,156.9214,450.3906
495,156.9214,448.4375
496,156.9214,447.4609
497,156.9214,449.4141
498,156.9214,448.4375
499,156.9214,450.3906
500,156.9214,448.4375
501,156.9214,449.4141
502,156.9214,449.4141
503,156.9214,449.4141
504,156.9214,450.3906
505,156.9214,449.4141
506,156.9214,448.4375
507,156.9214,448.4375
508,156.9214,448.4375
509,156.9214,448.4375
510,157.2266,450.3906
511,156.9214,449.4141
512,156.9214,448.4375
513,156.9214,449.4141
514,156.9214,448.4375
515,156.9214,449.4141
516,156.9214,450.3906
517,156.9214,447.4609
518,156.9214,449.4141
519,156.6162,449.4141
520,156.9214,448.4375
521,156.9214,447.4609
522,156.9214,449.4141
523,156.9214,450.3906
524,157.2266,450.3906
525,157.2266,447.4609
526,156.9214,449.4141
527,156.9214,450.3906
528,156.9214,447.4609
529,156.9214,451.3672
530,156.9214,450.3906
531,156.9214,449.4141
532,156.9214,449.4141
533,156.9214,448.4375
534,156.9214,448.4375
535,157.2266,450.3906
536,156.9214,449.4141
537,156.9214,449.4141
538,156.9214,448.4375
539,157.2266,447.4609
540,156.9214,447.4609
541,156.9214,449.4141
542,157.2266,449.4141
543,156.9214,450.3906
544,156.9214,449.4141
545,156.9214,447.4609
546,156.9214,449.4141
547,157.2266,449.4141
548,156.9214,450.3906
549,156.9214,450.3906
550,156.9214,447.4609
551,157.2266,449.4141
552,156.9214,450.3906
553,156.9214,448.4375
554,156.9214,450.3906
555,156.9214,449.4141
556,156.9214,447.4609
557,157.2266,449.4141
558,156.9214,447.4609
559,157.2266,450.3906
560,156.9214,450.3906
561,156.9214,448.4375
562,156.9214,449.4141
563,156.9214,448.4375
564,156.9214,449.4141
565,156.9214,449.4141
566,156.9214,448.4375
567,156.9214,462.1094
568,156.9214,450.3906
569,156.9214,448.4375
570,157.2266,449.4141
571,156.9214,450.3906
572,156.9214,449.4141
573,156.9214,450.3906
574,156.9214,450.3906
575,156.9214,449.4141
576,156.9214,450.3906
577,156.9214,449.4141
578,157.2266,448.4375
579,156.9214,449.4141
580,156.9214,449.4141
581,156.9214,449.4141
582,156.9214,450.3906
583,156.9214,449.4141
584,156.9214,450.3906
585,156.9214,449.4141
586,156.9214,448.4375
587,156.9214,449.4141
588,157.2266,448.4375
589,156.9214,449.4141
590,156.9214,449.4141
591,156.9214,448.4375
592,156.9214,450.3906
593,156.9214,449.4141
594,156.9214,449.4141
595,157.2266,451.3672
596,156.9214,450.3906
597,156.9214,449.4141
598,156.9214,448.4375
599,156.9214,449.4141
600,156.9214,450.3906
601,156.9214,449.4141
602,156.9214,447.4609
603,157.2266,449.4141
604,156.9214,448.4375
605,156.9214,449.4141
606,156.9214,450.3906
607,157.2266,449.4141
608,156.9214,450.3906
609,160.5835,449.4141
610,156.9214,447.4609
611,157.2266,449.4141
612,156.9214,449.4141
613,156.9214,450.3906
614,156.9214,449.4141
615,160.2783,450.3906
616,157.2266,449.4141
617,156.6162,449.4141
618,156.9214,448.4375
619,157.2266,448.4375
620,156.9214,449.4141
621,156.9214,449.4141
622,156.9214,447.4609
623,157.2266,447.4609
624,156.9214,449.4141
625,156.9214,450.3906
626,156.9214,448.4375
627,157.2266,447.4609
628,156.9214,450.3906
629,156.9214,449.4141
630,157.2266,449.4141
631,156.9214,450.3906
632,156.9214,449.4141
633,157.2266,451.3672
634,156.9214,448.4375
635,157.2266,447.4609
636,156.9214,450.3906
637,156.9214,448.4375
638,156.9214,450.3906
639,156.9214,449.4141
640,156.9214,450.3906
641,157.2266,450.3906
642,156.9214,449.4141
643,156.9214,448.4375
644,156.9214,449.4141
645,156.9214,450.3906
646,156.9214,449.4141
647,156.6162,449.4141
648,156.9214,448.4375
649,156.9214,448.4375
650,156.9214,449.4141
651,156.9214,447.4609
652,156.9214,449.4141
653,156.9214,449.4141
654,156.9214,449.4141
655,156.9214,449.4141
656,156.9214,449.4141
657,157.2266,447.4609
