Time (ms),Brass 500 PSI,Brass 1600 PSI
266,159.3628,489.4531
267,159.3628,489.4531
268,159.0576,491.4063
269,159.3628,490.4297
270,159.3628,490.4297
271,159.3628,490.4297
272,159.0576,489.4531
273,159.3628,491.4063
274,159.3628,490.4297
275,159.3628,490.4297
276,159.668,491.4063
277,159.0576,490.4297
278,159.3628,491.4063
279,159.3628,490.4297
280,159.3628,491.4063
281,159.3628,490.4297
282,158.7524,491.4063
283,159.0576,490.4297
284,159.3628,490.4297
285,159.0576,492.3828
286,159.3628,490.4297
287,159.3628,490.4297
288,159.0576,490.4297
289,159.0576,490.4297
290,159.3628,491.4063
291,159.3628,491.4063
292,159.0576,490.4297
293,159.668,490.4297
294,159.0576,491.4063
295,159.0576,491.4063
296,159.3628,490.4297
297,159.3628,491.4063
298,159.3628,490.4297
299,159.0576,491.4063
300,159.9731,490.4297
301,159.3628,489.4531
302,159.3628,490.4297
303,159.0576,490.4297
304,159.3628,489.4531
305,159.3628,490.4297
306,159.3628,490.4297
307,159.3628,491.4063
308,159.0576,491.4063
309,159.3628,491.4063
310,159.3628,491.4063
311,159.3628,490.4297
312,159.668,491.4063
313,159.3628,489.4531
314,159.0576,490.4297
315,159.3628,491.4063
316,159.0576,491.4063
317,159.0576,491.4063
318,159.3628,489.4531
319,159.3628,491.4063
320,159.0576,491.4063
321,159.3628,491.4063
322,159.3628,490.4297
323,159.3628,490.4297
324,159.3628,491.4063
325,159.3628,491.4063
326,159.0576,490.4297
327,159.3628,491.4063
328,159.0576,491.4063
329,159.0576,491.4063
330,159.0576,490.4297
331,159.0576,491.4063
332,159.3628,489.4531
333,159.0576,491.4063
334,159.0576,491.4063
335,159.3628,489.4531
336,159.0576,490.4297
337,159.0576,489.4531
338,159.0576,490.4297
339,159.3628,491.4063
340,159.3628,490.4297
341,159.3628,490.4297
342,159.3628,491.4063
343,159.0576,490.4297
344,159.3628,490.4297
345,159.0576,489.4531
346,159.3628,489.4531
347,159.0576,491.4063
348,159.0576,491.4063
349,159.3628,489.4531
350,159.3628,490.4297
351,159.3628,491.4063
352,159.0576,490.4297
353,159.3628,491.4063
354,159.0576,489.4531
355,159.0576,489.4531
356,159.3628,491.4063
357,159.0576,490.4297
358,159.3628,489.4531
359,159.9731,491.4063
360,159.0576,491.4063
361,159.0576,491.4063
362,159.0576,491.4063
363,159.3628,491.4063
364,159.3628,491.4063
365,159.0576,491.4063
366,159.3628,490.4297
367,159.3628,490.4297
368,159.0576,491.4063
369,159.0576,490.4297
370,159.3628,489.4531
371,159.3628,490.4297
372,159.3628,490.4297
373,159.3628,491.4063
374,159.0576,491.4063
375,159.3628,489.4531
376,159.3628,491.4063
377,159.0576,491.4063
378,159.3628,490.4297
379,159.3628,490.4297
380,159.3628,490.4297
381,159.0576,491.4063
382,159.0576,491.4063
383,158.7524,490.4297
384,159.3628,489.4531
385,159.668,491.4063
386,159.3628,490.4297
387,159.3628,491.4063
388,159.0576,491.4063
389,159.3628,490.4297
390,159.3628,491.4063
391,159.0576,491.4063
392,159.0576,490.4297
393,159.3628,490.4297
394,159.0576,490.4297
395,159.0576,491.4063
396,159.3628,490.4297
397,159.0576,491.4063
398,159.3628,491.4063
399,159.3628,491.4063
400,159.0576,491.4063
401,159.3628,489.4531
402,159.3628,489.4531
403,159.3628,490.4297
404,159.3628,489.4531
405,159.3628,490.4297
406,159.3628,490.4297
407,159.668,491.4063
408,159.0576,491.4063
409,159.3628,490.4297
410,159.3628,490.4297
411,159.3628,490.4297
412,159.3628,491.4063
413,159.0576,491.4063
414,159.0576,491.4063
415,159.3628,491.4063
416,159.3628,490.4297
417,159.0576,491.4063
418,159.3628,489.4531
419,159.3628,491.4063
420,159.0576,490.4297
421,159.0576,491.4063
422,159.3628,491.4063
423,159.3628,489.4531
424,159.3628,491.4063
425,159.3628,491.4063
426,159.3628,487.5
427,159.3628,491.4063
428,159.0576,491.4063
429,159.3628,490.4297
430,159.3628,491.4063
431,159.0576,489.4531
432,159.3628,489.4531
433,159.3628,491.4063
434,159.0576,491.4063
435,159.3628,490.4297
436,159.3628,490.4297
437,159.3628,490.4297
438,159.3628,490.4297
439,159.3628,491.4063
440,159.3628,489.4531
441,159.3628,490.4297
442,159.3628,491.4063
443,159.0576,490.4297
444,159.3628,490.4297
445,159.0576,491.4063
446,159.0576,490.4297
447,159.0576,490.4297
448,159.3628,489.4531
449,159.3628,489.4531
450,159.3628,491.4063
451,159.3628,491.4063
452,159.3628,491.4063
453,159.0576,490.4297
454,159.0576,490.4297
455,159.3628,490.4297
456,159.0576,490.4297
457,159.3628,490.4297
458,159.3628,490.4297
459,159.3628,491.4063
460,159.0576,490.4297
461,159.3628,490.4297
462,159.3628,489.4531
463,159.3628,489.4531
464,159.0576,491.4063
465,159.0576,490.4297
466,159.3628,489.4531
467,162.4146,490.4297
468,163.0249,491.4063
469,161.8042,490.4297
470,159.0576,490.4297
471,159.668,490.4297
472,159.3628,489.4531
473,159.3628,491.4063
474,159.3628,490.4297
475,159.668,489.4531
476,159.3628,491.4063
477,159.0576,490.4297
478,159.0576,490.4297
479,159.0576,490.4297
480,159.3628,490.4297
481,159.3628,491.4063
482,158.7524,491.4063
483,159.0576,490.4297
484,159.3628,490.4297
485,159.0576,491.4063
486,159.0576,490.4297
487,159.0576,491.4063
488,159.3628,491.4063
489,159.3628,489.4531
490,159.0576,491.4063
491,159.3628,491.4063
492,159.3628,489.4531
493,159.668,490.4297
494,159.0576,491.4063
495,159.0576,489.4531
496,159.3628,490.4297
497,159.3628,491.4063
498,159.3628,490.4297
499,159.0576,491.4063
500,159.0576,491.4063
501,159.0576,490.4297
502,159.668,490.4297
503,159.3628,489.4531
504,159.3628,490.4297
505,159.3628,489.4531
506,159.3628,489.4531
507,159.668,491.4063
508,159.3628,491.4063
509,159.3628,489.4531
510,159.3628,493.3594
511,159.3628,489.4531
512,159.0576,491.4063
513,159.0576,490.4297
514,159.0576,491.4063
515,159.668,489.4531
516,159.0576,491.4063
517,159.0576,491.4063
518,159.668,490.4297
519,159.0576,491.4063
520,159.0576,491.4063
521,159.0576,491.4063
522,159.3628,490.4297
523,159.3628,489.4531
524,159.3628,489.4531
525,159.3628,491.4063
526,159.3628,490.4297
527,159.668,491.4063
528,159.3628,490.4297
529,159.3628,490.4297
530,159.0576,490.4297
531,159.3628,490.4297
532,159.0576,489.4531
533,159.3628,490.4297
534,159.3628,490.4297
535,159.3628,489.4531
536,159.0576,490.4297
537,159.3628,490.4297
538,159.3628,491.4063
539,159.3628,491.4063
540,159.0576,491.4063
541,159.3628,489.4531
542,159.3628,490.4297
543,159.3628,491.4063
544,159.3628,489.4531
545,159.3628,490.4297
546,159.3628,491.4063
547,159.0576,490.4297
548,159.3628,491.4063
549,159.3628,489.4531
550,159.3628,489.4531
551,159.3628,491.4063
552,158.7524,490.4297
553,159.3628,490.4297
554,159.0576,490.4297
555,159.3628,490.4297
556,159.3628,491.4063
557,159.0576,491.4063
558,159.3628,489.4531
559,159.668,490.4297
560,159.3628,491.4063
561,159.0576,491.4063
562,159.3628,490.4297
563,159.0576,490.4297
564,159.3628,491.4063
565,159.3628,491.4063
566,159.0576,490.4297
567,159.3628,489.4531
568,159.668,490.4297
569,159.3628,490.4297
570,159.3628,489.4531
571,159.0576,490.4297
572,159.0576,489.4531
573,159.3628,491.4063
574,159.0576,491.4063
575,159.3628,490.4297
576,159.3628,491.4063
577,159.3628,489.4531
578,159.3628,489.4531
579,159.3628,489.4531
580,159.3628,491.4063
581,159.3628,489.4531
582,159.0576,491.4063
583,159.0576,490.4297
584,159.0576,489.4531
585,159.3628,491.4063
586,159.3628,490.4297
587,159.0576,491.4063
588,159.0576,490.4297
589,159.0576,489.4531
590,159.3628,492.3828
591,159.0576,491.4063
592,159.0576,490.4297
593,159.3628,489.4531
594,159.0576,490.4297
595,159.0576,489.4531
596,159.3628,491.4063
597,159.0576,491.4063
598,159.3628,490.4297
599,159.3628,490.4297
600,159.0576,491.4063
601,159.0576,489.4531
602,159.3628,490.4297
603,159.3628,489.4531
604,159.668,489.4531
605,159.3628,491.4063
606,159.3628,489.4531
607,159.3628,491.4063
608,159.3628,491.4063
609,159.0576,490.4297
610,159.3628,491.4063
611,159.3628,490.4297
612,159.0576,490.4297
613,159.0576,489.4531
614,159.0576,490.4297
615,159.3628,490.4297
616,159.0576,491.4063
617,159.3628,489.4531
618,159.3628,490.4297
619,159.0576,490.4297
620,159.3628,491.4063
621,159.3628,490.4297
622,159.668,490.4297
623,159.3628,490.4297
624,159.3628,491.4063
625,159.0576,491.4063
626,159.0576,489.4531
627,159.3628,490.4297
628,159.0576,490.4297
629,159.3628,490.4297
630,159.0576,491.4063
631,159.3628,489.4531
632,159.3628,489.4531
633,161.1938,491.4063
634,159.0576,490.4297
635,159.0576,490.4297
636,159.3628,490.4297
637,163.3301,491.4063
638,160.2783,489.4531
639,159.3628,490.4297
640,159.3628,491.4063
641,159.3628,490.4297
642,159.3628,491.4063
643,159.0576,489.4531
644,159.0576,491.4063
645,159.3628,491.4063
646,159.3628,491.4063
647,159.3628,490.4297
648,159.0576,489.4531
649,159.3628,489.4531
650,159.3628,491.4063
651,159.0576,491.4063
652,159.3628,490.4297
653,159.3628,491.4063
654,159.3628,489.4531
655,159.0576,489.4531
656,159.0576,490.4297
657,159.3628,489.4531
658,159.3628,490.4297
659,159.3628,491.4063
660,159.3628,489.4531
661,159.668,489.4531
662,159.3628,490.4297
663,159.0576,491.4063
664,159.3628,491.4063
665,159.3628,489.4531
666,159.0576,489.4531
667,159.3628,491.4063
668,159.0576,490.4297
669,159.0576,490.4297
670,159.3628,491.4063
671,159.3628,490.4297
672,159.3628,490.4297
673,159.3628,489.4531
674,159.3628,489.4531
675,159.3628,490.4297
676,159.0576,491.4063
677,159.0576,490.4297
678,159.0576,490.4297
679,159.3628,490.4297
680,159.3628,489.4531
681,159.0576,491.4063
682,159.3628,490.4297
683,159.3628,489.4531
684,159.3628,491.4063
685,159.0576,489.4531
686,159.3628,489.4531
687,159.3628,490.4297
688,159.3628,491.4063
689,159.3628,490.4297
690,159.0576,490.4297
691,159.3628,489.4531
692,159.3628,490.4297
693,159.3628,491.4063
694,159.3628,489.4531
695,159.3628,490.4297
696,159.3628,491.4063
697,159.0576,490.4297
698,159.3628,491.4063
699,159.0576,490.4297
700,159.3628,489.4531
701,159.3628,491.4063
702,159.0576,490.4297
703,159.3628,490.4297
704,159.0576,491.4063
705,159.3628,491.4063
706,159.3628,491.4063
707,159.0576,491.4063
708,159.3628,490.4297
709,159.3628,489.4531
710,159.3628,492.3828
711,159.0576,491.4063
712,159.0576,490.4297
713,159.0576,489.4531
714,159.3628,490.4297
715,159.3628,491.4063
716,159.3628,490.4297
717,159.0576,489.4531
718,159.0576,490.4297
719,159.3628,491.4063
720,159.0576,490.4297
721,159.3628,491.4063
722,159.0576,489.4531
723,159.668,489.4531
724,159.3628,491.4063
725,159.0576,491.4063
726,159.0576,489.4531
727,159.3628,490.4297
728,159.3628,490.4297
729,159.0576,490.4297
730,159.3628,491.4063
731,159.3628,489.4531
732,159.3628,490.4297
733,159.3628,491.4063
734,159.3628,489.4531
735,159.3628,490.4297
736,159.3628,489.4531
737,159.3628,491.4063
738,159.3628,490.4297
739,159.3628,490.4297
