1	232.4219
2	232.4219
3	232.4219
4	232.9102
5	232.4219
6	232.4219
7	232.9102
8	232.4219
9	232.9102
10	232.9102
11	232.9102
12	232.9102
13	232.9102
14	232.9102
15	233.3984
16	232.4219
17	232.4219
18	232.9102
19	232.4219
20	232.9102
21	232.9102
22	232.9102
23	232.4219
24	232.9102
25	232.4219
26	232.9102
27	232.9102
28	232.9102
29	232.9102
30	232.9102
31	232.9102
32	232.9102
33	232.9102
34	232.9102
35	232.9102
36	232.9102
37	232.9102
38	232.9102
39	232.9102
40	232.9102
41	232.4219
42	232.9102
43	232.9102
44	232.9102
45	232.9102
46	232.4219
47	232.9102
48	232.9102
49	232.4219
50	232.4219
51	232.9102
52	232.9102
53	232.9102
54	232.9102
55	232.9102
56	232.9102
57	232.9102
58	232.9102
59	232.4219
60	232.9102
61	232.9102
62	232.9102
63	232.4219
64	232.9102
65	232.4219
66	232.4219
67	232.9102
68	232.9102
69	232.9102
70	232.9102
71	232.4219
72	232.9102
73	232.4219
74	232.9102
75	232.4219
76	232.9102
77	232.9102
78	232.9102
79	232.9102
80	232.9102
81	232.9102
82	232.4219
83	232.4219
84	232.9102
85	232.4219
86	232.9102
87	232.9102
88	232.9102
89	232.9102
90	232.4219
91	232.9102
92	232.9102
93	232.9102
94	232.9102
95	232.9102
96	232.9102
97	232.9102
98	232.9102
99	232.4219
100	232.4219
101	232.9102
102	232.9102
103	232.9102
104	232.4219
105	232.9102
106	232.9102
107	232.9102
108	232.4219
109	232.9102
110	232.9102
111	232.9102
112	232.9102
113	232.9102
114	232.9102
115	232.9102
116	232.4219
117	232.4219
118	232.4219
119	232.9102
120	232.9102
121	232.9102
122	232.4219
123	232.4219
124	232.9102
125	232.4219
126	232.4219
127	232.9102
128	232.9102
129	232.9102
130	232.9102
131	232.9102
132	232.9102
133	232.4219
134	232.9102
135	232.9102
136	232.4219
137	232.4219
138	232.9102
139	232.9102
140	232.9102
141	232.9102
142	232.9102
143	232.9102
144	232.9102
145	232.9102
146	232.9102
147	232.9102
148	232.9102
149	232.9102
150	232.9102
151	232.4219
152	232.9102
153	233.3984
154	232.4219
155	232.4219
156	232.9102
157	232.4219
158	232.9102
159	232.9102
160	232.9102
161	232.4219
162	232.9102
163	232.9102
164	232.9102
165	232.4219
166	232.4219
167	232.9102
168	232.9102
169	232.9102
170	232.4219
171	232.9102
172	232.9102
173	232.9102
174	232.4219
175	232.4219
176	232.9102
177	232.9102
178	232.9102
179	232.9102
180	232.9102
181	232.4219
182	232.9102
183	232.4219
184	232.9102
185	232.9102
186	232.9102
187	232.9102
188	232.9102
189	232.9102
190	232.9102
191	232.9102
192	232.4219
193	232.9102
194	232.9102
195	232.9102
196	232.4219
197	232.9102
198	233.3984
199	232.9102
200	232.4219
201	232.9102
202	232.9102
203	232.9102
204	232.9102
205	232.4219
206	232.4219
207	232.4219
208	232.4219
209	232.9102
210	232.9102
211	232.9102
212	232.9102
213	232.4219
214	232.4219
215	232.9102
216	232.9102
217	232.9102
218	232.4219
219	232.9102
220	232.9102
221	232.9102
222	232.9102
223	232.4219
224	232.4219
225	232.4219
226	232.4219
227	232.9102
228	232.4219
229	232.9102
230	232.9102
231	232.9102
232	232.4219
233	232.4219
234	232.9102
235	232.4219
236	232.9102
237	232.4219
238	232.4219
239	232.9102
240	233.3984
241	232.4219
242	232.9102
243	232.9102
244	232.4219
245	232.9102
246	232.9102
247	232.9102
248	232.9102
249	232.4219
250	232.9102
251	232.4219
252	232.4219
253	232.9102
254	232.4219
255	232.4219
256	232.4219
257	232.9102
258	232.9102
259	232.9102
260	232.9102
261	232.9102
262	232.9102
263	232.9102
264	232.9102
265	232.9102
266	232.9102
267	232.9102
268	232.9102
269	232.4219
270	232.4219
271	232.4219
272	232.4219
273	232.9102
274	232.9102
275	232.9102
276	232.9102
277	232.9102
278	232.9102
279	232.9102
280	232.4219
281	232.4219
282	232.4219
283	232.4219
284	232.9102
285	232.9102
286	232.9102
287	232.4219
288	232.9102
289	232.4219
290	232.4219
291	232.4219
292	232.4219
293	232.9102
294	232.9102
295	232.4219
296	232.9102
297	232.9102
298	232.4219
299	232.9102
300	232.4219
301	232.9102
302	232.9102
303	232.9102
304	232.9102
305	232.4219
306	232.4219
307	232.9102
308	232.9102
309	232.9102
310	232.9102
311	232.9102
312	232.9102
313	232.9102
314	232.4219
315	232.9102
316	232.4219
317	232.9102
318	232.9102
319	232.4219
320	232.4219
321	232.9102
322	232.9102
323	232.9102
324	232.4219
325	232.4219
326	232.4219
327	232.9102
328	232.9102
329	232.9102
330	232.9102
331	232.9102
332	232.9102
333	232.4219
334	232.9102
335	232.9102
336	232.9102
337	232.4219
338	232.9102
339	232.9102
340	232.9102
341	232.9102
342	232.4219
343	232.9102
344	232.9102
345	232.9102
346	232.4219
347	232.9102
348	232.9102
349	232.9102
350	232.4219
351	232.4219
352	232.4219
353	232.4219
354	232.4219
355	232.9102
356	232.9102
357	232.9102
358	232.9102
359	232.9102
360	232.9102
361	232.4219
362	232.9102
363	232.9102
364	232.9102
365	232.9102
366	232.4219
367	232.9102
368	232.9102
369	232.9102
370	232.9102
371	232.9102
372	232.4219
373	232.9102
374	232.9102
375	232.4219
376	232.9102
377	232.9102
378	232.4219
379	232.9102
380	232.9102
381	232.9102
382	232.4219
383	232.9102
384	232.4219
385	232.4219
386	232.9102
387	232.9102
388	232.4219
389	232.4219
390	232.9102
391	232.4219
392	232.9102
393	232.9102
394	232.9102
395	232.9102
396	232.4219
397	232.9102
398	232.9102
399	232.9102
400	232.9102
401	232.9102
402	232.9102
403	232.4219
404	232.4219
405	232.4219
406	232.9102
407	232.9102
408	232.9102
409	232.9102
410	232.9102
411	232.9102
412	232.9102
413	232.4219
414	232.4219
415	232.9102
416	232.9102
417	232.9102
418	232.9102
419	232.4219
420	232.9102
421	232.9102
422	232.4219
423	232.9102
424	232.4219
425	232.9102
426	232.9102
427	232.9102
428	232.9102
429	232.9102
430	232.4219
431	232.9102
432	232.4219
433	232.9102
434	232.9102
435	232.4219
436	232.9102
437	232.4219
438	232.4219
439	232.4219
440	232.9102
441	232.4219
442	232.9102
443	232.9102
444	232.9102
445	232.9102
446	232.9102
447	232.9102
448	232.9102
449	232.4219
450	232.4219
451	232.4219
452	232.9102
453	232.4219
454	232.9102
455	232.9102
456	232.4219
457	232.9102
458	232.9102
459	232.9102
460	232.9102
461	232.4219
462	232.9102
463	232.9102
464	232.9102
465	232.9102
466	232.4219
467	232.9102
468	232.4219
469	232.9102
470	232.4219
471	232.9102
472	232.4219
473	232.9102
474	232.4219
475	232.4219
476	232.9102
477	232.9102
478	232.4219
479	232.9102
480	232.9102
481	232.4219
482	232.4219
483	232.4219
484	232.9102
485	232.4219
486	232.9102
487	232.9102
488	232.4219
489	232.9102
490	232.4219
491	232.4219
492	232.4219
493	232.9102
494	232.9102
495	232.9102
496	232.9102
497	232.9102
498	232.9102
499	232.9102
500	232.9102
501	232.4219
502	232.4219
503	232.9102
504	232.4219
505	232.9102
506	232.9102
507	232.4219
508	232.4219
509	232.4219
510	232.9102
511	232.9102
512	232.9102
513	232.9102
514	232.4219
515	232.9102
516	232.4219
517	232.9102
518	232.9102
519	232.9102
520	232.9102
521	232.9102
522	232.9102
523	232.4219
524	232.4219
525	232.4219
526	232.9102
527	232.4219
528	232.4219
529	232.9102
530	232.9102
531	232.9102
532	232.9102
533	232.4219
534	232.9102
535	232.4219
536	232.4219
537	232.4219
538	232.4219
539	232.9102
540	232.9102
541	232.4219
542	232.9102
543	232.9102
544	232.9102
545	232.9102
546	232.9102
547	232.9102
548	232.9102
549	232.4219
550	232.9102
551	232.9102
552	232.9102
553	232.4219
554	232.9102
555	232.4219
556	232.9102
557	232.4219
558	232.4219
559	232.9102
560	232.9102
561	232.9102
562	232.9102
563	232.9102
564	232.4219
565	232.9102
566	232.4219
567	232.9102
568	232.9102
569	232.9102
570	232.9102
571	232.4219
572	232.9102
573	232.4219
574	232.4219
575	232.9102
576	232.4219
577	232.9102
578	232.9102
579	232.9102
580	232.9102
581	232.9102
582	232.4219
583	232.9102
584	232.9102
585	232.4219
586	232.9102
587	232.9102
588	232.4219
589	232.9102
590	232.4219
591	232.4219
592	232.9102
593	232.9102
594	232.9102
595	232.9102
596	232.9102
597	232.9102
598	232.9102
599	232.4219
600	232.9102
601	232.4219
602	232.9102
603	232.9102
604	232.9102
605	232.9102
606	232.4219
607	232.9102
608	232.4219
609	232.4219
610	232.9102
611	232.4219
612	232.9102
613	232.4219
614	232.9102
615	232.9102
616	232.9102
617	232.9102
618	232.9102
619	232.4219
620	232.9102
621	232.9102
622	232.9102
623	232.9102
624	232.4219
625	232.9102
626	232.9102
627	232.4219
628	232.9102
629	232.9102
630	232.9102
631	232.9102
632	232.4219
633	232.9102
634	232.9102
635	232.9102
636	232.9102
637	232.9102
638	232.4219
639	232.9102
640	232.4219
641	232.4219
642	232.9102
643	232.9102
644	232.9102
645	232.9102
646	232.9102
647	232.4219
648	232.4219
649	232.9102
650	232.9102
651	232.9102
652	232.9102
653	232.9102
654	232.4219
655	232.4219
656	232.4219
657	232.9102
658	232.4219
659	232.4219
660	232.9102
661	232.9102
662	232.9102
663	232.9102
664	232.9102
665	232.9102
666	232.4219
667	232.4219
668	232.9102
669	232.9102
670	232.9102
671	232.9102
672	232.9102
673	232.9102
674	232.4219
675	232.9102
676	232.4219
677	232.4219
678	232.9102
679	232.4219
680	232.9102
681	232.9102
682	232.4219
683	232.4219
684	232.4219
685	232.9102
686	232.4219
687	232.4219
688	232.9102
689	232.4219
690	232.4219
691	231.9336
692	232.9102
693	232.4219
694	232.9102
695	232.9102
696	232.9102
697	232.9102
698	232.9102
699	232.9102
700	232.4219
701	232.9102
702	232.9102
703	232.9102
704	232.9102
705	232.4219
706	232.4219
707	232.4219
708	232.9102
709	232.4219
710	232.9102
711	232.4219
712	232.4219
713	232.9102
714	232.9102
715	232.9102
716	232.4219
717	232.9102
718	232.9102
719	232.9102
720	232.9102
721	232.9102
722	232.9102
723	232.4219
724	232.9102
725	232.4219
726	232.9102
727	232.9102
728	232.9102
729	232.9102
730	232.9102
731	232.9102
732	232.9102
733	232.9102
734	232.9102
735	232.4219
736	232.9102
737	232.9102
738	232.4219
739	232.4219
740	232.9102
741	232.4219
742	232.4219
743	232.9102
744	232.9102
745	232.9102
746	232.9102
747	232.9102
748	232.9102
749	232.4219
750	232.9102
751	232.9102
752	232.4219
753	232.4219
754	232.9102
755	232.4219
756	232.4219
757	232.9102
758	232.9102
759	232.9102
760	232.9102
761	232.9102
762	232.9102
763	232.9102
764	232.9102
765	232.9102
766	232.4219
767	232.9102
768	232.4219
769	232.9102
770	232.9102
771	232.9102
772	232.9102
773	232.4219
774	232.4219
775	232.9102
776	232.4219
777	232.4219
778	232.9102
779	232.9102
780	232.9102
781	232.9102
782	232.4219
783	232.4219
784	232.4219
785	232.4219
786	232.9102
787	232.4219
788	232.4219
789	232.4219
790	232.9102
791	232.4219
792	232.9102
793	232.9102
794	232.4219
795	232.9102
796	232.9102
797	232.9102
798	232.9102
799	232.9102
800	232.9102
801	232.9102
802	232.9102
803	232.9102
804	232.9102
805	232.4219
806	232.9102
807	232.9102
808	232.9102
809	232.9102
810	232.9102
811	232.9102
812	232.9102
813	232.9102
814	232.4219
815	232.9102
816	232.9102
817	232.9102
818	232.4219
819	232.4219
820	232.9102
821	232.9102
822	232.9102
823	232.9102
824	232.9102
825	232.9102
826	232.4219
827	232.9102
828	232.9102
829	232.9102
830	232.9102
831	232.9102
832	232.4219
833	232.4219
834	232.4219
835	232.9102
836	232.4219
837	232.9102
838	232.4219
839	232.4219
840	232.9102
841	232.4219
842	232.9102
843	232.9102
844	232.9102
845	232.9102
846	232.9102
847	232.9102
848	232.9102
849	232.4219
850	232.4219
851	232.9102
852	232.9102
853	232.4219
854	232.4219
855	232.9102
856	232.9102
857	232.4219
858	232.4219
859	232.9102
860	232.9102
861	232.9102
862	232.4219
863	232.9102
864	232.4219
865	232.9102
866	232.9102
867	232.4219
868	232.9102
869	232.4219
870	232.9102
871	232.9102
872	232.4219
873	232.4219
874	232.4219
875	232.4219
876	232.9102
877	232.4219
878	232.9102
879	232.9102
880	233.3984
881	232.9102
882	232.4219
883	232.9102
884	232.9102
885	232.4219
886	232.4219
887	232.4219
888	232.4219
889	232.4219
890	232.9102
891	232.9102
892	232.9102
893	232.4219
894	232.9102
895	232.9102
896	232.9102
897	232.4219
898	232.9102
899	232.4219
900	232.4219
901	232.9102
902	232.4219
903	232.4219
904	232.9102
905	233.3984
906	232.4219
907	232.4219
908	232.4219
909	232.4219
910	232.4219
911	232.4219
912	232.9102
913	232.9102
914	232.9102
915	232.9102
916	232.4219
917	232.9102
918	232.9102
919	232.4219
920	232.4219
921	232.9102
922	232.4219
923	232.9102
924	232.4219
925	232.4219
926	233.3984
927	232.9102
928	232.4219
929	232.9102
930	232.9102
931	232.9102
932	232.9102
933	232.9102
934	232.9102
935	232.9102
936	232.9102
937	232.4219
938	232.9102
939	232.4219
940	232.9102
941	232.9102
942	232.9102
943	232.4219
944	232.4219
945	232.9102
946	232.4219
947	232.4219
948	232.9102
949	232.4219
950	232.9102
951	232.9102
952	232.9102
953	232.9102
954	232.9102
955	232.9102
956	232.9102
957	232.4219
958	232.9102
959	232.9102
960	232.4219
961	232.9102
962	232.9102
963	232.9102
964	232.9102
965	232.4219
966	232.9102
967	232.9102
968	232.9102
969	232.4219
970	232.9102
971	232.9102
972	232.9102
973	232.4219
974	232.9102
975	232.4219
976	232.9102
977	232.9102
978	232.9102
979	232.9102
980	232.9102
981	232.9102
982	232.9102
983	232.4219
984	232.9102
985	232.9102
986	232.9102
987	232.9102
988	232.9102
989	232.4219
990	232.9102
991	232.4219
992	232.9102
993	232.4219
994	232.4219
995	232.9102
996	232.9102
997	232.9102
998	232.9102
999	232.9102
1000	232.9102
1001	232.9102
1002	232.9102
1003	232.4219
1004	232.4219
1005	232.9102
1006	232.4219
1007	232.4219
1008	232.4219
1009	232.4219
1010	232.9102
1011	232.9102
1012	232.9102
1013	232.4219
1014	232.9102
1015	232.4219
1016	232.9102
1017	232.4219
1018	232.9102
1019	232.9102
1020	232.4219
1021	232.4219
1022	232.4219
1023	232.9102
1024	232.9102
1025	232.4219
1026	232.4219
1027	232.9102
1028	232.9102
1029	232.4219
1030	232.9102
1031	232.4219
1032	232.4219
1033	232.9102
1034	232.9102
1035	232.9102
1036	232.9102
1037	232.4219
1038	232.4219
1039	232.9102
1040	232.9102
1041	232.9102
1042	232.4219
1043	232.4219
1044	232.9102
1045	232.9102
1046	232.4219
1047	232.9102
1048	232.9102
1049	232.9102
1050	232.4219
1051	232.9102
1052	232.9102
1053	232.4219
1054	232.9102
1055	232.4219
1056	232.4219
1057	232.4219
1058	232.4219
1059	232.4219
1060	232.4219
1061	232.9102
1062	232.9102
1063	232.4219
1064	232.9102
1065	232.9102
1066	232.4219
1067	232.9102
1068	232.4219
1069	232.4219
1070	232.4219
1071	232.9102
1072	232.9102
1073	232.4219
1074	232.9102
1075	232.9102
1076	232.9102
1077	232.9102
1078	232.4219
1079	232.4219
1080	232.4219
1081	232.9102
1082	232.9102
1083	232.9102
1084	232.4219
1085	232.9102
1086	232.4219
1087	232.4219
1088	232.9102
1089	232.4219
1090	232.9102
1091	232.4219
1092	232.4219
1093	232.9102
1094	232.4219
1095	232.4219
1096	232.4219
1097	232.9102
1098	232.4219
1099	232.4219
1100	232.9102
1101	232.9102
1102	232.4219
1103	232.4219
1104	232.9102
1105	232.4219
1106	232.4219
1107	232.9102
1108	232.4219
1109	232.9102
1110	232.4219
1111	232.4219
1112	232.4219
1113	232.4219
1114	232.4219
1115	232.4219
1116	232.4219
1117	232.4219
1118	232.9102
1119	232.4219
1120	232.9102
1121	232.4219
1122	232.9102
1123	232.9102
1124	232.4219
1125	232.9102
1126	232.4219
1127	232.4219
1128	232.4219
1129	232.9102
1130	232.9102
1131	232.9102
1132	232.9102
1133	232.9102
1134	232.9102
1135	232.4219
1136	232.9102
1137	232.4219
1138	232.9102
1139	232.9102
1140	232.4219
1141	232.9102
1142	232.9102
1143	232.9102
1144	232.9102
1145	232.9102
1146	232.9102
1147	232.9102
1148	232.9102
1149	232.4219
1150	232.9102
1151	232.9102
1152	232.9102
1153	232.9102
1154	232.9102
1155	232.4219
1156	232.4219
1157	232.9102
1158	232.9102
1159	232.9102
1160	232.4219
1161	232.4219
1162	232.4219
1163	232.9102
1164	232.9102
1165	232.9102
1166	232.9102
1167	232.4219
1168	232.4219
1169	232.9102
1170	232.4219
1171	232.4219
1172	232.9102
1173	232.9102
1174	232.9102
1175	232.9102
1176	232.9102
1177	232.4219
1178	232.4219
1179	232.4219
1180	232.9102
1181	232.9102
1182	232.9102
1183	232.4219
1184	232.9102
1185	232.9102
1186	232.9102
1187	232.4219
1188	232.9102
1189	232.4219
1190	232.9102
1191	232.9102
1192	232.4219
1193	232.9102
1194	232.4219
1195	232.4219
1196	232.9102
1197	232.9102
1198	232.4219
1199	232.9102
1200	232.4219
1201	232.4219
1202	232.9102
1203	232.9102
1204	232.4219
1205	232.9102
1206	232.9102
1207	232.9102
1208	232.9102
1209	232.4219
1210	232.4219
1211	232.9102
1212	232.4219
1213	232.4219
1214	232.4219
1215	232.9102
1216	232.4219
1217	232.9102
1218	232.4219
1219	232.4219
1220	232.4219
1221	232.9102
1222	232.4219
