Time (ms),Brass 500 PSI,Brass 1600 PSI
392,163.0249,896.6797
393,163.0249,897.6563
394,163.3301,895.7031
395,163.6353,895.7031
396,162.7197,896.6797
397,163.0249,895.7031
398,163.0249,897.6563
399,163.3301,894.7266
400,163.3301,895.7031
401,163.3301,897.6563
402,163.0249,894.7266
403,163.3301,897.6563
404,163.0249,898.6328
405,163.0249,896.6797
406,163.3301,898.6328
407,163.0249,896.6797
408,163.0249,894.7266
409,163.3301,896.6797
410,163.0249,899.6094
411,163.0249,897.6563
412,163.0249,896.6797
413,163.0249,896.6797
414,163.0249,896.6797
415,162.7197,897.6563
416,162.7197,896.6797
417,163.3301,894.7266
418,163.6353,897.6563
419,163.6353,898.6328
420,163.0249,895.7031
421,163.3301,896.6797
422,163.0249,895.7031
423,163.3301,898.6328
424,163.0249,897.6563
425,163.0249,895.7031
426,163.0249,895.7031
427,163.0249,894.7266
428,163.0249,894.7266
429,163.3301,896.6797
430,163.3301,897.6563
431,163.0249,895.7031
432,163.0249,899.6094
433,163.0249,897.6563
434,163.0249,894.7266
435,163.6353,897.6563
436,163.0249,895.7031
437,163.6353,897.6563
438,163.0249,895.7031
439,163.3301,895.7031
440,163.3301,896.6797
441,163.0249,899.6094
442,163.3301,896.6797
443,163.3301,895.7031
444,163.0249,895.7031
445,163.0249,897.6563
446,163.3301,897.6563
447,163.3301,897.6563
448,163.0249,894.7266
449,163.6353,896.6797
450,163.0249,898.6328
451,163.0249,895.7031
452,163.6353,897.6563
453,163.0249,897.6563
454,163.0249,895.7031
455,163.0249,896.6797
456,163.0249,895.7031
457,163.6353,896.6797
458,163.0249,897.6563
459,162.7197,897.6563
460,163.0249,894.7266
461,163.0249,895.7031
462,163.3301,896.6797
463,163.3301,896.6797
464,163.0249,896.6797
465,163.0249,894.7266
466,163.0249,895.7031
467,163.0249,897.6563
468,163.0249,896.6797
469,163.3301,896.6797
470,163.3301,896.6797
471,163.0249,896.6797
472,163.3301,896.6797
473,163.0249,895.7031
474,163.0249,894.7266
475,163.6353,897.6563
476,163.0249,897.6563
477,167.2974,896.6797
478,163.0249,898.6328
479,163.0249,896.6797
480,163.0249,895.7031
481,163.0249,897.6563
482,163.0249,893.75
483,163.0249,895.7031
484,163.6353,897.6563
485,162.7197,894.7266
486,163.0249,897.6563
487,163.0249,895.7031
488,163.6353,897.6563
489,163.6353,896.6797
490,163.0249,895.7031
491,163.6353,895.7031
492,163.6353,896.6797
493,163.3301,897.6563
494,163.6353,894.7266
495,163.0249,894.7266
496,163.3301,895.7031
497,163.3301,895.7031
498,163.0249,896.6797
499,163.0249,894.7266
500,163.3301,895.7031
501,163.0249,896.6797
502,163.0249,895.7031
503,163.0249,896.6797
504,163.0249,897.6563
505,163.3301,895.7031
506,163.6353,898.6328
507,163.0249,896.6797
508,163.0249,895.7031
509,163.3301,896.6797
510,163.0249,897.6563
511,163.0249,898.6328
512,163.0249,896.6797
513,163.0249,897.6563
514,163.0249,896.6797
515,162.7197,897.6563
516,163.0249,895.7031
517,163.6353,895.7031
518,163.0249,899.6094
519,163.0249,896.6797
520,163.0249,894.7266
521,163.3301,895.7031
522,163.0249,895.7031
523,163.3301,898.6328
524,163.0249,896.6797
525,163.6353,894.7266
526,163.3301,896.6797
527,163.0249,895.7031
528,163.3301,894.7266
529,163.0249,896.6797
530,163.0249,896.6797
531,163.6353,897.6563
532,162.7197,897.6563
533,163.3301,895.7031
534,163.6353,895.7031
535,163.0249,899.6094
536,163.3301,896.6797
537,163.0249,897.6563
538,163.0249,895.7031
539,163.3301,895.7031
540,163.0249,898.6328
541,163.0249,896.6797
542,163.0249,895.7031
543,163.3301,898.6328
544,163.0249,897.6563
545,163.0249,896.6797
546,163.6353,896.6797
547,163.3301,895.7031
548,163.0249,898.6328
549,162.7197,897.6563
550,163.0249,894.7266
551,163.3301,895.7031
552,163.0249,895.7031
553,163.6353,894.7266
554,163.3301,896.6797
555,163.6353,896.6797
556,163.3301,896.6797
557,163.0249,899.6094
558,163.0249,896.6797
559,163.6353,894.7266
560,163.6353,899.6094
561,163.0249,896.6797
562,163.3301,898.6328
563,163.0249,895.7031
564,163.0249,895.7031
565,163.0249,898.6328
566,163.0249,897.6563
567,163.3301,895.7031
568,163.0249,896.6797
569,163.0249,898.6328
570,163.0249,897.6563
571,163.3301,896.6797
572,163.6353,896.6797
573,163.6353,897.6563
574,163.9404,897.6563
575,163.3301,895.7031
576,163.0249,896.6797
577,163.0249,895.7031
578,163.6353,894.7266
579,163.3301,895.7031
580,163.0249,897.6563
581,163.3301,896.6797
582,163.0249,898.6328
583,162.7197,896.6797
584,163.3301,894.7266
585,163.3301,898.6328
586,163.3301,894.7266
587,163.3301,896.6797
588,163.0249,895.7031
589,163.0249,895.7031
590,163.6353,897.6563
591,163.0249,897.6563
592,163.3301,895.7031
593,164.5508,896.6797
594,163.0249,897.6563
595,166.687,897.6563
596,165.7715,895.7031
597,163.0249,896.6797
598,163.6353,896.6797
599,163.0249,898.6328
600,162.7197,896.6797
601,163.6353,895.7031
602,163.3301,895.7031
603,163.0249,895.7031
604,163.3301,896.6797
605,163.3301,897.6563
606,163.6353,895.7031
607,163.0249,897.6563
608,163.0249,897.6563
609,163.0249,895.7031
610,163.3301,897.6563
611,163.3301,894.7266
612,163.0249,896.6797
613,163.0249,896.6797
614,163.0249,896.6797
615,163.0249,896.6797
616,163.0249,899.6094
617,162.7197,895.7031
618,163.3301,895.7031
619,163.0249,898.6328
620,163.0249,898.6328
621,163.0249,897.6563
622,163.3301,896.6797
623,163.0249,895.7031
624,163.6353,898.6328
625,163.0249,897.6563
626,163.0249,901.5625
627,163.3301,897.6563
628,162.7197,896.6797
629,163.3301,895.7031
630,163.6353,895.7031
631,163.3301,895.7031
632,163.0249,897.6563
633,163.0249,899.6094
634,163.0249,896.6797
635,163.3301,896.6797
636,163.3301,893.75
637,163.6353,895.7031
638,163.3301,894.7266
639,163.3301,896.6797
640,163.3301,896.6797
641,163.3301,898.6328
642,163.0249,897.6563
643,163.6353,893.75
644,163.0249,896.6797
645,163.3301,898.6328
646,163.0249,896.6797
647,163.0249,897.6563
648,163.3301,894.7266
649,163.3301,897.6563
650,163.0249,898.6328
651,163.0249,895.7031
652,163.6353,899.6094
653,163.0249,897.6563
654,163.3301,896.6797
655,167.6025,896.6797
656,163.0249,894.7266
657,163.6353,895.7031
658,163.3301,898.6328
659,163.3301,896.6797
660,163.3301,895.7031
661,163.3301,895.7031
662,163.6353,895.7031
663,163.0249,895.7031
664,163.0249,895.7031
665,163.0249,894.7266
666,163.0249,897.6563
667,163.0249,898.6328
668,163.0249,892.7734
669,163.3301,893.75
670,163.6353,897.6563
671,163.0249,896.6797
672,163.6353,896.6797
673,163.0249,894.7266
674,163.6353,895.7031
675,163.3301,898.6328
676,163.0249,896.6797
677,163.6353,898.6328
678,163.0249,898.6328
679,163.0249,895.7031
680,163.0249,896.6797
681,163.0249,896.6797
682,163.3301,895.7031
683,163.0249,896.6797
684,163.0249,898.6328
685,163.0249,894.7266
686,163.0249,896.6797
687,163.6353,894.7266
688,163.3301,895.7031
689,163.3301,897.6563
690,163.0249,894.7266
691,163.6353,896.6797
692,163.0249,899.6094
693,163.3301,894.7266
694,163.6353,894.7266
695,163.0249,895.7031
696,163.0249,896.6797
697,163.0249,897.6563
698,163.0249,893.75
699,163.0249,895.7031
700,163.3301,896.6797
701,163.0249,897.6563
702,163.0249,897.6563
703,162.7197,897.6563
704,163.0249,896.6797
705,163.0249,895.7031
706,163.0249,896.6797
707,163.6353,894.7266
708,163.0249,896.6797
709,163.0249,898.6328
710,163.0249,895.7031
711,163.0249,897.6563
712,163.0249,895.7031
713,163.0249,896.6797
714,163.3301,897.6563
715,163.0249,894.7266
716,163.6353,893.75
717,163.0249,897.6563
718,162.7197,895.7031
719,163.3301,894.7266
720,163.6353,894.7266
721,163.3301,895.7031
722,163.3301,896.6797
723,163.0249,895.7031
724,163.6353,893.75
725,163.3301,897.6563
726,163.0249,898.6328
727,163.0249,897.6563
728,163.3301,896.6797
729,163.0249,897.6563
730,163.0249,895.7031
731,163.0249,896.6797
732,163.0249,892.7734
733,163.3301,896.6797
734,163.3301,898.6328
735,163.0249,893.75
736,163.0249,896.6797
737,162.7197,895.7031
738,163.3301,896.6797
739,163.3301,896.6797
740,163.0249,895.7031
741,163.6353,894.7266
742,163.0249,896.6797
743,163.0249,896.6797
744,163.0249,895.7031
745,163.3301,894.7266
746,163.0249,895.7031
747,163.0249,896.6797
748,163.0249,895.7031
749,163.0249,894.7266
750,163.0249,895.7031
751,163.0249,897.6563
752,163.0249,896.6797
753,163.3301,896.6797
754,163.0249,896.6797
755,163.0249,896.6797
756,163.3301,897.6563
757,163.0249,894.7266
758,163.6353,895.7031
759,163.3301,898.6328
760,163.0249,894.7266
761,163.0249,897.6563
762,163.0249,896.6797
763,163.0249,896.6797
764,163.0249,896.6797
765,163.0249,895.7031
766,163.3301,893.75
767,163.0249,896.6797
768,163.0249,896.6797
769,163.0249,896.6797
770,163.0249,894.7266
771,163.6353,895.7031
772,163.3301,895.7031
773,163.0249,896.6797
774,163.3301,894.7266
775,163.3301,896.6797
776,163.0249,896.6797
777,163.0249,895.7031
778,163.0249,895.7031
779,163.0249,896.6797
780,163.3301,895.7031
781,163.0249,897.6563
782,163.0249,894.7266
783,163.3301,894.7266
784,163.0249,898.6328
785,163.0249,895.7031
786,163.0249,897.6563
787,162.7197,896.6797
788,163.0249,896.6797
789,163.6353,896.6797
790,163.3301,895.7031
791,163.0249,894.7266
792,163.6353,897.6563
793,163.0249,897.6563
794,163.0249,896.6797
795,163.0249,896.6797
796,163.3301,895.7031
797,162.7197,896.6797
798,163.0249,897.6563
799,163.3301,894.7266
800,163.3301,894.7266
801,163.0249,896.6797
802,163.0249,895.7031
803,163.3301,894.7266
804,163.0249,896.6797
805,163.0249,896.6797
806,163.3301,897.6563
807,163.3301,895.7031
808,163.6353,894.7266
809,163.3301,898.6328
810,163.0249,895.7031
811,163.0249,898.6328
812,163.0249,897.6563
813,163.0249,896.6797
814,163.0249,897.6563
815,163.0249,895.7031
816,163.0249,894.7266
817,163.3301,895.7031
818,163.0249,896.6797
819,162.7197,897.6563
820,163.0249,895.7031
821,163.3301,895.7031
822,163.3301,895.7031
823,163.3301,896.6797
824,163.0249,894.7266
825,163.6353,895.7031
826,163.3301,898.6328
827,163.0249,895.7031
828,163.6353,895.7031
829,163.0249,896.6797
830,163.0249,895.7031
831,163.0249,897.6563
832,163.0249,894.7266
833,163.6353,894.7266
834,163.3301,896.6797
835,163.0249,896.6797
836,163.0249,896.6797
837,163.0249,897.6563
838,163.3301,896.6797
839,163.0249,896.6797
840,163.3301,896.6797
841,163.3301,894.7266
842,163.6353,895.7031
843,163.0249,897.6563
844,163.3301,898.6328
845,163.0249,895.7031
846,163.0249,896.6797
847,162.7197,895.7031
848,162.7197,897.6563
849,163.0249,894.7266
850,163.3301,894.7266
851,163.3301,897.6563
852,163.0249,894.7266
853,163.3301,895.7031
854,163.3301,896.6797
855,163.0249,896.6797
856,163.6353,897.6563
857,163.0249,895.7031
858,163.6353,894.7266
859,163.6353,896.6797
860,163.0249,897.6563
861,163.0249,896.6797
862,162.7197,897.6563
863,163.0249,896.6797
864,163.3301,894.7266
865,163.0249,897.6563
866,163.0249,894.7266
867,163.3301,894.7266
868,162.7197,896.6797
869,163.0249,896.6797
870,163.0249,895.7031
871,163.6353,895.7031
872,163.0249,894.7266
873,163.3301,898.6328
874,163.0249,894.7266
875,163.6353,893.75
876,163.3301,898.6328
877,163.0249,894.7266
878,163.3301,894.7266
879,163.3301,896.6797
880,163.0249,896.6797
881,163.3301,897.6563
882,162.7197,895.7031
883,163.6353,895.7031
884,163.3301,895.7031
885,162.7197,897.6563
886,163.0249,895.7031
887,163.0249,896.6797
888,163.0249,896.6797
889,163.0249,896.6797
890,163.0249,896.6797
891,163.0249,894.7266
892,163.6353,894.7266
893,163.3301,899.6094
894,164.2456,896.6797
895,163.6353,897.6563
896,163.0249,895.7031
897,163.0249,895.7031
898,163.0249,899.6094
899,163.0249,896.6797
900,163.3301,893.75
901,163.3301,896.6797
902,163.0249,895.7031
903,163.0249,894.7266
904,163.6353,895.7031
905,163.6353,896.6797
906,163.3301,896.6797
907,163.0249,896.6797
908,163.6353,895.7031
909,163.3301,894.7266
910,163.0249,898.6328
911,163.0249,894.7266
912,163.0249,897.6563
913,163.3301,895.7031
914,163.0249,894.7266
915,163.0249,898.6328
916,162.7197,896.6797
917,163.0249,893.75
918,163.3301,897.6563
919,163.0249,898.6328
920,163.0249,897.6563
921,163.0249,896.6797
922,163.3301,896.6797
923,163.6353,897.6563
924,163.0249,895.7031
925,163.3301,894.7266
926,163.3301,896.6797
927,163.0249,896.6797
928,163.0249,896.6797
929,163.0249,894.7266
930,163.3301,897.6563
931,163.0249,896.6797
932,162.7197,898.6328
933,163.0249,896.6797
934,163.0249,894.7266
935,163.0249,897.6563
936,163.3301,895.7031
937,163.3301,896.6797
938,163.0249,895.7031
939,163.0249,896.6797
940,163.3301,897.6563
941,163.0249,896.6797
942,163.6353,895.7031
943,163.3301,896.6797
944,163.0249,896.6797
945,163.0249,897.6563
946,163.0249,897.6563
947,163.0249,896.6797
948,163.0249,896.6797
949,163.0249,897.6563
950,163.0249,896.6797
951,163.0249,894.7266
952,163.3301,896.6797
953,163.0249,896.6797
954,166.687,895.7031
955,163.0249,896.6797
956,163.6353,895.7031
957,163.0249,898.6328
958,163.0249,896.6797
959,163.0249,894.7266
960,163.6353,897.6563
961,163.3301,895.7031
962,163.6353,895.7031
963,163.0249,895.7031
964,163.0249,896.6797
965,163.0249,897.6563
966,162.7197,899.6094
967,162.7197,896.6797
968,163.0249,894.7266
969,163.0249,895.7031
970,163.6353,895.7031
971,163.0249,896.6797
972,163.3301,896.6797
973,163.3301,894.7266
974,163.3301,897.6563
975,163.0249,898.6328
976,162.7197,894.7266
977,163.3301,899.6094
978,163.0249,897.6563
979,163.0249,897.6563
980,163.0249,895.7031
981,163.0249,895.7031
982,163.6353,895.7031
983,163.0249,898.6328
984,163.0249,901.5625
985,163.0249,894.7266
986,162.7197,896.6797
987,163.0249,895.7031
988,163.6353,896.6797
989,163.0249,896.6797
990,163.3301,894.7266
991,163.3301,897.6563
992,163.0249,897.6563
993,162.7197,894.7266
994,163.3301,894.7266
995,163.3301,894.7266
996,163.3301,896.6797
997,163.3301,897.6563
998,163.0249,895.7031
999,163.3301,895.7031
1000,163.0249,896.6797
1001,163.3301,895.7031
1002,163.3301,894.7266
1003,164.2456,893.75
1004,160.2783,894.7266
1005,163.3301,896.6797
1006,163.0249,897.6563
1007,162.7197,896.6797
1008,163.3301,894.7266
1009,163.0249,896.6797
1010,162.7197,896.6797
1011,163.0249,895.7031
1012,163.3301,897.6563
1013,163.3301,895.7031
1014,163.3301,898.6328
1015,163.0249,896.6797
1016,163.6353,894.7266
1017,163.0249,895.7031
1018,163.3301,895.7031
1019,163.6353,896.6797
1020,163.0249,896.6797
1021,163.0249,894.7266
1022,163.0249,897.6563
1023,163.0249,897.6563
1024,163.0249,894.7266
1025,163.3301,896.6797
1026,163.3301,894.7266
1027,163.0249,897.6563
1028,163.0249,894.7266
1029,163.0249,895.7031
1030,163.3301,894.7266
1031,163.0249,897.6563
1032,163.3301,896.6797
1033,163.3301,892.7734
1034,163.0249,896.6797
1035,163.0249,897.6563
1036,163.0249,895.7031
1037,163.0249,896.6797
1038,163.0249,894.7266
1039,163.0249,896.6797
1040,163.0249,898.6328
1041,163.0249,895.7031
1042,163.3301,896.6797
1043,162.7197,896.6797
1044,163.0249,894.7266
1045,163.0249,895.7031
1046,163.0249,896.6797
1047,163.6353,894.7266
1048,163.3301,895.7031
1049,163.0249,898.6328
1050,163.0249,894.7266
1051,163.0249,896.6797
1052,163.0249,894.7266
1053,163.0249,896.6797
1054,163.0249,896.6797
1055,162.7197,895.7031
1056,163.3301,893.75
1057,163.0249,896.6797
1058,163.0249,896.6797
1059,163.0249,895.7031
1060,163.3301,895.7031
1061,163.6353,894.7266
1062,163.3301,895.7031
1063,163.0249,897.6563
1064,163.0249,896.6797
1065,163.3301,893.75
1066,163.0249,896.6797
1067,163.0249,894.7266
1068,163.0249,894.7266
1069,163.3301,896.6797
1070,163.0249,896.6797
1071,163.3301,896.6797
1072,162.7197,897.6563
1073,163.0249,896.6797
1074,162.7197,893.75
1075,163.3301,898.6328
1076,163.0249,896.6797
1077,163.6353,896.6797
1078,163.0249,895.7031
1079,163.3301,895.7031
1080,163.6353,896.6797
1081,163.0249,898.6328
1082,162.7197,896.6797
1083,163.6353,895.7031
1084,163.0249,898.6328
1085,163.0249,896.6797
1086,163.0249,896.6797
1087,163.0249,895.7031
1088,163.0249,891.7969
1089,163.0249,896.6797
1090,163.0249,898.6328
1091,163.0249,895.7031
1092,163.3301,897.6563
1093,163.0249,896.6797
1094,163.0249,895.7031
1095,163.0249,894.7266
1096,162.7197,895.7031
1097,163.6353,894.7266
1098,163.6353,897.6563
1099,163.0249,898.6328
1100,163.0249,895.7031
1101,163.3301,896.6797
1102,163.0249,895.7031
1103,163.0249,897.6563
1104,163.0249,898.6328
1105,163.0249,895.7031
1106,163.0249,893.75
1107,163.3301,894.7266
1108,163.0249,896.6797
1109,163.3301,894.7266
1110,163.3301,894.7266
1111,163.3301,895.7031
1112,163.3301,893.75
1113,163.3301,897.6563
1114,163.0249,894.7266
1115,163.6353,894.7266
1116,163.6353,898.6328
1117,163.0249,895.7031
1118,163.3301,895.7031
1119,163.0249,896.6797
1120,163.0249,896.6797
1121,163.0249,898.6328
1122,163.0249,896.6797
1123,163.0249,895.7031
1124,163.0249,895.7031
1125,163.3301,898.6328
1126,163.0249,896.6797
1127,163.0249,897.6563
1128,163.3301,896.6797
1129,163.0249,895.7031
1130,163.3301,898.6328
1131,163.0249,896.6797
1132,163.3301,895.7031
1133,163.3301,897.6563
1134,163.0249,897.6563
1135,163.0249,896.6797
1136,163.0249,894.7266
1137,163.0249,896.6797
1138,163.3301,897.6563
1139,163.0249,896.6797
1140,163.0249,895.7031
1141,163.0249,894.7266
1142,163.3301,894.7266
1143,163.3301,894.7266
1144,163.0249,895.7031
1145,163.3301,897.6563
1146,163.6353,894.7266
1147,163.3301,898.6328
1148,163.0249,900.5859
1149,163.0249,894.7266
